ParticipantID,SemanticCategory,Phase,FixationCount_mean,FixationCount_std,FixationDuration_mean,FixationDuration_std
participant350,Code,Pre,240.66666666666666,143.30852498484984,307.1766666666667,27.503180422149953
participant350,ConditionalBody,Post,5.0,4.242640687119285,321.17499999999995,29.493423843290902
participant350,ConditionalBody,Pre,120.5,12.020815280171307,359.875,17.684740597475546
participant350,ConditionalStatement,Post,0.5,0.7071067811865476,216.91,306.75706381434804
participant350,ConditionalStatement,Pre,71.0,42.42640687119285,739.2099999999999,155.0402328429624
participant350,ExceptionHandling,Post,1.0,,467.13,
participant350,ExceptionHandling,Pre,74.0,,409.28,
participant350,ExternalVarOrMethod,Post,0.0,0.0,0.0,0.0
participant350,ExternalVarOrMethod,Pre,27.0,14.142135623730951,1603.495,319.77489965599233
participant350,Gemini,Post,235.33333333333334,63.13741627064996,279.7133333333333,37.86083112311898
participant350,Gemini,Pre,0.0,0.0,0.0,0.0
participant350,IndexOperation,Post,0.0,,0.0,
participant350,IndexOperation,Pre,65.0,,705.35,
participant350,Literal,Post,0.0,0.0,0.0,0.0
participant350,Literal,Pre,14.5,14.849242404917497,845.66,706.3148215916185
participant350,LoopBody,Post,10.0,11.313708498984761,294.99,66.52460597403037
participant350,LoopBody,Pre,207.5,170.41273426595797,354.28499999999997,58.541370414434304
participant350,LoopStatement,Post,3.5,4.949747468305833,351.78,497.49204697160735
participant350,LoopStatement,Pre,104.5,116.67261889578035,708.375,489.65023276824854
participant350,MethodCall,Post,0.3333333333333333,0.5773502691896258,69.5,120.37753112603697
participant350,MethodCall,Pre,45.333333333333336,27.537852736430512,1793.9333333333334,684.3272106480448
participant350,MethodDeclaration,Post,0.3333333333333333,0.5773502691896258,177.97333333333333,308.25885572572497
participant350,MethodDeclaration,Pre,18.666666666666668,8.082903768654761,369.26,95.94233476416967
participant350,Parameter,Post,0.0,0.0,0.0,0.0
participant350,Parameter,Pre,5.666666666666667,5.507570547286102,525.9533333333334,233.76981292145766
participant350,Return,Post,1.0,,333.7,
participant350,Return,Pre,55.0,,336.4,
participant350,Summary,Post,114.66666666666667,47.51140214025822,269.51666666666665,41.79295435038463
participant350,Summary,Pre,317.3333333333333,148.99776284673985,418.69,94.68346159704977
participant350,VariableName,Post,1.0,1.7320508075688772,130.67,226.3270790250252
participant350,VariableName,Pre,57.0,74.48489779814429,3555.476666666667,2341.267140702515
participant360,Argument,Post,1.6666666666666667,0.5773502691896258,257.23333333333335,130.72062665598466
participant360,Argument,Pre,13.0,2.0,697.67,516.0208124678694
participant360,Assignment,Post,0.5,0.7071067811865476,183.535,259.557686170146
participant360,Assignment,Pre,36.0,16.97056274847714,297.115,30.61065255756562
participant360,Code,Post,24.333333333333332,10.066445913694333,225.53,55.555648677699736
participant360,Code,Pre,221.0,147.62452370795307,283.5,16.094157324942483
participant360,ConditionalBody,Post,15.0,9.899494936611665,289.13,62.94664566122645
participant360,ConditionalBody,Pre,100.5,24.748737341529164,302.845,5.3386561979584215
participant360,ConditionalStatement,Post,3.3333333333333335,4.163331998932265,347.17666666666673,473.9662692991279
participant360,ConditionalStatement,Pre,34.666666666666664,23.115651263447745,618.2033333333334,211.1124291303886
participant360,ExceptionHandling,Post,5.0,,333.61,
participant360,ExceptionHandling,Pre,77.0,,321.56,
participant360,ExternalVarOrMethod,Post,2.0,2.8284271247461903,642.34,908.4059396547339
participant360,ExternalVarOrMethod,Pre,14.5,7.7781745930520225,960.33,396.58790929628697
participant360,Gemini,Post,427.6666666666667,47.08856903042747,206.36666666666665,9.880011808360003
participant360,Gemini,Pre,0.0,0.0,0.0,0.0
participant360,IndexOperation,Post,0.0,,0.0,
participant360,IndexOperation,Pre,40.0,,607.19,
participant360,Literal,Post,1.0,1.4142135623730951,77.185,109.15607381176734
participant360,Literal,Pre,6.5,6.363961030678928,720.425,558.748707425798
participant360,LoopBody,Post,32.0,,230.23,
participant360,LoopBody,Pre,289.0,,272.92,
participant360,LoopStatement,Post,4.5,4.949747468305833,532.26,516.7253514198815
participant360,LoopStatement,Pre,88.0,84.8528137423857,584.01,421.01137751847034
participant360,MethodCall,Post,3.3333333333333335,4.932882862316247,398.58666666666664,592.0913964358318
participant360,MethodCall,Pre,31.666666666666668,21.594752448994022,1399.3966666666665,588.0310363691132
participant360,MethodDeclaration,Post,1.3333333333333333,2.3094010767585034,76.47,132.44992525479205
participant360,MethodDeclaration,Pre,29.666666666666668,6.506407098647712,330.23333333333335,35.778800054408364
participant360,Parameter,Post,0.0,0.0,0.0,0.0
participant360,Parameter,Pre,7.666666666666667,12.42309676905615,240.65333333333334,220.75427183484655
participant360,Return,Post,3.0,,130.72,
participant360,Return,Pre,26.0,,317.34,
participant360,Summary,Post,167.33333333333334,75.18200139217718,306.20666666666665,52.60617580981659
participant360,Summary,Pre,151.33333333333334,15.534906930308056,301.56333333333333,52.48451708202461
participant360,VariableName,Post,3.0,4.358898943540674,800.9133333333334,1287.3792479814692
participant360,VariableName,Pre,47.333333333333336,65.28654787422393,2135.7000000000003,1910.028575100383
ALL,Argument,Post,3.032258064516129,6.9281269011573725,403.86209677419356,827.6487904905375
ALL,Argument,Pre,17.338709677419356,20.38558116952394,882.3593548387097,882.2816641589307
ALL,Assignment,Post,8.114285714285714,26.35143865764697,457.11257142857147,802.3604549421401
ALL,Assignment,Pre,50.17142857142857,50.013225141712574,710.6651428571428,757.5947770581014
ALL,Code,Post,33.05797101449275,47.160515656628974,301.713768115942,129.28044968550589
ALL,Code,Pre,187.6086956521739,128.3695512494281,315.07971014492756,74.49774773482622
ALL,ConditionalBody,Post,18.854545454545455,33.4129151021412,415.5254545454546,364.98196793519145
ALL,ConditionalBody,Pre,106.68518518518519,105.19610152653071,540.0307407407407,373.71901671716506
ALL,ConditionalStatement,Post,11.9375,39.59632618841106,530.25921875,577.1217294011714
ALL,ConditionalStatement,Pre,61.723076923076924,64.91761791212473,848.6166153846154,600.0421585951193
ALL,ExceptionHandling,Post,9.625,16.578699010162563,396.9558333333334,333.0201284805296
ALL,ExceptionHandling,Pre,66.25,62.08496982572247,507.00500000000005,395.21678621276675
ALL,ExternalVarOrMethod,Post,2.3529411764705883,4.644203640128239,241.35470588235293,373.0539698239733
ALL,ExternalVarOrMethod,Pre,12.264705882352942,18.38693347565456,752.394705882353,818.7505727714315
ALL,Gemini,Post,214.44927536231884,121.77577468830886,273.0159420289855,56.91294612152742
ALL,Gemini,Pre,24.507246376811594,79.46801487324498,46.15521739130435,127.2493325835808
ALL,IndexOperation,Post,1.9583333333333333,4.964913122990229,169.10458333333332,292.2418152084683
ALL,IndexOperation,Pre,21.2,22.834549845938863,660.0292,796.8363282220091
ALL,Literal,Post,1.2954545454545454,2.4644405512091327,231.255,636.7946181170116
ALL,Literal,Pre,13.954545454545455,16.78586690330768,759.3081818181818,660.4818520622607
ALL,LoopBody,Post,27.047619047619047,34.954990139552514,368.44214285714287,218.24740398015427
ALL,LoopBody,Pre,166.1627906976744,155.35534233500493,438.13441860465116,233.77402402953894
ALL,LoopStatement,Post,8.565217391304348,33.49736452247685,340.65152173913043,353.0152790459006
ALL,LoopStatement,Pre,41.108695652173914,50.23775838102013,512.2613043478261,330.92905504626884
ALL,MethodCall,Post,8.85483870967742,41.18086726456941,536.9175806451613,740.22772804689
ALL,MethodCall,Pre,37.58064516129032,48.93841844172064,1371.7383870967742,1105.1708613843803
ALL,MethodDeclaration,Post,2.656716417910448,6.5030348132236755,208.56477611940298,226.76578354313943
ALL,MethodDeclaration,Pre,16.86764705882353,17.298869268340216,325.4561764705882,210.22931004755944
ALL,Operator,Post,0.0,0.0,0.0,0.0
ALL,Operator,Pre,1.0,1.7320508075688772,179.71333333333334,311.2726241308948
ALL,Parameter,Post,0.48484848484848486,0.932200444645715,78.39545454545456,140.15268827720956
ALL,Parameter,Pre,5.454545454545454,8.561419397383945,324.60924242424244,430.00211710502293
ALL,Return,Post,4.5625,7.10838706505679,326.72875,310.7930670800107
ALL,Return,Pre,22.0,20.458087235451252,375.41875,347.25672339783426
ALL,Summary,Post,133.28985507246378,101.77514163286855,329.4352173913043,106.77999255765948
ALL,Summary,Pre,201.04347826086956,124.13221542118244,364.79246376811597,97.0036356566355
ALL,VariableName,Post,3.3043478260869565,6.245714643389467,651.7678260869566,1061.091024100236
ALL,VariableName,Pre,31.17391304347826,37.67506451133832,2244.100289855073,2132.624733743934
